1501540200000,1.2039,1.2096,1.2185,1.201,903.5834667
1501542000000,1.2121,1.2135,1.2144,1.17,5172.13289719
1501543800000,1.2135,1.2179,1.2179,1.2116,5766.13237748
1501545600000,1.2179,1.23,1.23,1.2179,11819.86637645
1501547400000,1.23,1.23,1.239,1.2179,5262.45543109
1501549200000,1.2181,1.25,1.25,1.2181,7368.62301894
1501551000000,1.2499,1.2869,1.288,1.2499,39281.54801189
1501552800000,1.2869,1.2618,1.288,1.261,1407.66481093
1501554600000,1.274,1.2701,1.2819,1.261,463.00927568
1501556400000,1.2618,1.2603,1.2619,1.2592,422.33949022
1501558200000,1.2611,1.281,1.281,1.2608,3909.35427232
1501560000000,1.281,1.3,1.3,1.2791,8990.08731924
1501561800000,1.2999,1.2899,1.31,1.268,9925.85840595
1501563600000,1.2899,1.2828,1.2899,1.268,3511.83612749
1501565400000,1.2791,1.3205,1.329,1.2791,3689.82756901
1501567200000,1.2874,1.3101,1.32,1.2799,3035.07716146
1501569000000,1.3107,1.312,1.32,1.3095,9534.06600603
1501570800000,1.3,1.3037,1.3037,1.28,2280.85426302
1501572600000,1.2818,1.255,1.3,1.255,4790.7938075
1501574400000,1.2502,1.2498,1.286,1.238,3830.26818526
1501576200000,1.2384,1.22,1.2384,1.22,4587.99197836
1501578000000,1.2287,1.2351,1.2351,1.22,1711.98233456
1501579800000,1.238,1.2379,1.2399,1.22,6138.72640882
1501581600000,1.2253,1.238,1.238,1.2242,2075.73084971
1501583400000,1.2379,1.2213,1.245,1.2213,3852.03625539
1501585200000,1.2209,1.22,1.2209,1.22,800
1501587000000,1.2204,1.2,1.2256,1.1703,29238.90831678
1501588800000,1.206,1.299,1.299,1.155,48355.09697124
1501590600000,1.2979,1.325,1.3701,1.255,227278.17083898
1501592400000,1.3242,1.3377,1.3502,1.2961,9249.62466546
1501594200000,1.3377,1.2777,1.338,1.2663,14107.49756874
1501596000000,1.2777,1.2878,1.3193,1.27,5089.75818691
1501597800000,1.288,1.281,1.2992,1.281,2577.4112782
1501599600000,1.2997,1.2799,1.3099,1.27,9048.42907341
1501601400000,1.28,1.296,1.2961,1.2715,1972.53953792
1501603200000,1.2961,1.2922,1.3149,1.2756,9377.26079371
1501605000000,1.291,1.2759,1.313,1.2759,14622.41896833
1501606800000,1.2759,1.3158,1.316,1.2759,8621.12062727
1501608600000,1.3001,1.3058,1.3169,1.2887,11065.08989473
1501610400000,1.3159,1.3396,1.34,1.2822,32014.98908142
1501612200000,1.3396,1.3646,1.3646,1.323,18367.00572469
1501614000000,1.3646,1.3684,1.38,1.3532,20037.39087921
1501615800000,1.3683,1.37,1.371,1.3505,11146.19390886
1501617600000,1.37,1.3651,1.3773,1.3568,3947.78869467
1501619400000,1.3651,1.3503,1.3694,1.3503,10917.5701792
1501621200000,1.3505,1.35,1.3599,1.348,11659.91684111
1501623000000,1.35,1.3437,1.36,1.3005,20303.24900796
1501624800000,1.343,1.3228,1.36,1.3189,20092.79682936
1501626600000,1.3434,1.3259,1.3509,1.2917,5706.22650596
1501628400000,1.3146,1.333,1.333,1.3012,508.64442823
1501630200000,1.34,1.3292,1.342,1.3292,513.5645075
1501632000000,1.3419,1.32,1.3473,1.32,16378.61377671
1501633800000,1.32,1.3306,1.3372,1.3033,7062.35333804
1501635600000,1.3306,1.3139,1.3306,1.2925,30502.4391934
1501637400000,1.318,1.3092,1.3201,1.28,37717.99746112
1501639200000,1.2905,1.3163,1.3178,1.29,18764.96041809
1501641000000,1.3001,1.3056,1.34,1.3,25638.30663587
1501642800000,1.3322,1.325,1.3323,1.305,4782.98435062
1501644600000,1.3313,1.3436,1.3438,1.3313,3669.7705628
1501646400000,1.3371,1.3157,1.3436,1.3157,3085.99236024
1501648200000,1.3248,1.35,1.3595,1.3167,7188.73765179
1501650000000,1.355,1.3447,1.36,1.3216,7789.19786548
1501651800000,1.3443,1.359,1.359,1.3211,3433.7520494
1501653600000,1.359,1.3405,1.36,1.3392,1902.51397059
1501655400000,1.3441,1.3595,1.36,1.3441,3052.24367881
1501657200000,1.36,1.355,1.361,1.34,6137.25855789
1501659000000,1.3547,1.3381,1.3547,1.3381,4920.79847359
1501660800000,1.3397,1.3303,1.3517,1.3268,5191.46729094
1501662600000,1.3321,1.3444,1.3448,1.33,1418.74046514
1501664400000,1.3314,1.35,1.35,1.3181,8954.85379407
1501666200000,1.349,1.3576,1.374,1.3406,23117.86836921
1501668000000,1.3648,1.3549,1.3695,1.3435,4017.299705
1501669800000,1.3549,1.33,1.3594,1.33,7284.35533169
1501671600000,1.3301,1.3625,1.3625,1.32,11528.42835135
1501673400000,1.3624,1.3501,1.3648,1.35,12173.38434868
1501675200000,1.3511,1.335,1.3648,1.325,14306.42451484
1501677000000,1.3448,1.303,1.3519,1.303,24443.23838674
1501678800000,1.3236,1.3201,1.34,1.303,10135.6421527
1501680600000,1.3315,1.3176,1.35,1.2999,10080.80260031
1501682400000,1.3177,1.3,1.3359,1.2922,22024.98019027
1501684200000,1.3,1.3056,1.306,1.2705,24439.14439331
1501686000000,1.3078,1.306,1.309,1.2775,1883.07565626
1501687800000,1.3052,1.3179,1.32,1.3052,7559.14985431
1501689600000,1.3195,1.33,1.33,1.3181,10893.63848162
1501691400000,1.33,1.3314,1.338,1.32,5596.35074135
1501693200000,1.3314,1.3345,1.34,1.3307,8539.38618299
1501695000000,1.3389,1.334,1.3389,1.334,1313.59519769
1501696800000,1.334,1.3344,1.335,1.3249,5310.06478886
1501698600000,1.3344,1.3316,1.3344,1.3182,4255.70795331
1501700400000,1.3338,1.3346,1.3346,1.3,2323.80739773
1501702200000,1.3327,1.33,1.336,1.311,3454.31114577
1501704000000,1.3299,1.33,1.3345,1.3248,762.2287014
1501705800000,1.3249,1.3028,1.3249,1.3028,203.02923121
1501707600000,1.3171,1.334,1.335,1.2757,9829.89589964
1501709400000,1.333,1.3376,1.3377,1.333,9582.06437812
1501711200000,1.3377,1.3251,1.34,1.3156,4037.83348354
1501713000000,1.3308,1.367,1.37,1.305,22666.95430282
1501714800000,1.367,1.388,1.39,1.3554,25137.5703202
1501716600000,1.388,1.3898,1.39,1.3662,11289.24571397
1501718400000,1.3704,1.3899,1.39,1.3699,3796.65000809
1501720200000,1.3892,1.3485,1.3892,1.34,6098.37706006
1501722000000,1.3699,1.38,1.38,1.3438,4291.34016558
1501723800000,1.38,1.3787,1.38,1.3502,585.95627201
1501725600000,1.3786,1.3884,1.3884,1.3662,4320.9030445
1501727400000,1.3811,1.4298,1.431,1.3811,26901.21314585
1501729200000,1.4213,1.4685,1.47,1.4005,21670.09690726
1501731000000,1.4688,1.49,1.5232,1.4505,20217.02054698
1501732800000,1.49,1.5389,1.5601,1.49,30014.95690666
1501734600000,1.539,1.5997,1.5997,1.4752,47527.54721846
1501736400000,1.5997,1.6449,1.8297,1.5446,172725.50155188
1501738200000,1.6448,1.56,1.7469,1.56,66771.9698959
1501740000000,1.56,1.5808,1.64,1.56,44678.45198819
1501741800000,1.5803,1.6261,1.66,1.575,18575.12995382
1501743600000,1.6461,1.6251,1.6555,1.6,28999.87275052
1501745400000,1.6159,1.6499,1.65,1.615,7282.12676115
1501747200000,1.6399,1.645,1.6548,1.6398,16508.45900397
1501749000000,1.6405,1.6247,1.6488,1.6098,20169.60516656
1501750800000,1.6192,1.6141,1.6378,1.604,8978.50798307
1501752600000,1.6135,1.609,1.6141,1.59,19970.87467842
1501754400000,1.609,1.6107,1.6201,1.59,28878.52118542
1501756200000,1.6079,1.65,1.65,1.6079,20011.52123087
1501758000000,1.6487,1.6719,1.69,1.6373,13669.42687803
1501759800000,1.6719,1.6637,1.688,1.6511,18379.44764049
1501761600000,1.6699,1.7189,1.7299,1.6665,18938.26154901
1501763400000,1.7165,1.7858,1.79,1.7,72860.85757643
1501765200000,1.7835,1.745,1.845,1.684,137724.30153195
1501767000000,1.75,1.87,1.88,1.7363,95286.94203313
1501768800000,1.875,1.94,2.04,1.8386,168331.68975119
1501770600000,1.9454,1.9,1.9455,1.8751,69105.94705531
1501772400000,1.9002,1.945,1.945,1.8803,32371.1585473
1501774200000,1.9449,2.022,2.12,1.94,91333.82686259
1501776000000,2.022,1.9634,2.0328,1.8982,92342.95974505
1501777800000,1.9552,1.9099,1.979,1.9,23600.89131513
1501779600000,1.9098,1.9217,1.9217,1.859,26354.18704102
1501781400000,1.9217,1.8995,1.976,1.8801,29403.62247391
1501783200000,1.8991,1.8789,1.8999,1.85,24990.50528654
1501785000000,1.8505,1.8999,1.9,1.85,14952.24614909
1501786800000,1.9015,1.8854,1.9015,1.8535,14988.22326336
1501788600000,1.8854,1.9348,1.9348,1.8622,21344.86011858
1501790400000,1.9348,1.98,2.0027,1.9088,41093.70578892
1501792200000,1.9999,1.95,2.03,1.913,27196.25206946
1501794000000,1.95,1.9198,1.9501,1.856,31838.87053793
1501795800000,1.9199,1.96,2.0001,1.8999,36991.61762033
1501797600000,1.9605,1.9489,1.9876,1.9001,4709.08601689
1501799400000,1.9479,1.881,1.9533,1.865,11564.87559207
1501801200000,1.8828,1.9505,1.9505,1.85,33821.86592342
1501803000000,1.9151,1.9497,1.97,1.881,12696.57243662
1501804800000,1.9308,1.9952,1.9969,1.9058,17747.40409073
1501806600000,1.9968,2.0201,2.035,1.9943,21730.57834962
1501808400000,2.02,2.095,2.2,1.9801,66621.19461776
1501810200000,2.0949,2.06,2.15,1.9913,29889.57241662
1501812000000,2.0699,2.0859,2.0901,2.0535,8511.08143354
1501813800000,2.0799,2.119,2.12,2.0247,81061.62014184
1501815600000,2.118,2.1,2.12,2.077,27010.63538477
1501817400000,2.1,2.1376,2.1491,2.0773,13631.59566983
1501819200000,2.1369,2.2231,2.2498,2.1099,51351.71722397
1501821000000,2.2299,2.36,2.4,2.2299,56231.16460721
1501822800000,2.3739,2.2998,2.399,2.2622,56446.32506539
1501824600000,2.2991,2.215,2.373,2.1224,55075.79198657
1501826400000,2.2005,2.34,2.3517,2.14,32863.33138689
1501828200000,2.339,2.24,2.356,2.222,50510.15144775
1501830000000,2.2756,2.3836,2.388,2.2411,34183.59781365
1501831800000,2.3797,2.493,2.4989,2.3356,80540.4046483
1501833600000,2.4673,2.6,2.6697,2.45,88798.02548859
1501835400000,2.6,2.6001,2.8499,2.6,133530.09655921
1501837200000,2.6001,2.48,2.741,2.4051,143462.70015791
1501839000000,2.48,2.3282,2.5904,2.3,138535.27376612
1501840800000,2.3788,2.6567,2.6792,2.3389,79912.16048132
1501842600000,2.6567,2.6751,2.7105,2.4324,37260.33841859
1501844400000,2.6967,2.69,2.7895,2.5214,75005.60320222
1501846200000,2.69,2.5726,2.79,2.5036,110369.04173888
1501848000000,2.5947,2.83,3.12,2.456,238694.62331001
1501849800000,2.8398,2.7991,3,2.7309,121477.90191339
1501851600000,2.7776,2.8783,2.9893,2.6849,123735.76869024
1501853400000,2.8706,2.6999,2.978,2.65,171694.71185789
1501855200000,2.6999,2.6802,2.7649,2.64,64658.43985985
1501857000000,2.685,2.5966,2.692,2.52,51043.0487271
1501858800000,2.5819,2.7216,2.82,2.5328,96787.87696558
1501860600000,2.7213,2.6167,2.73,2.6167,22739.77422591
1501862400000,2.6167,2.5,2.6199,2.5,43046.95413212
1501864200000,2.54,2.616,2.6565,2.371,68347.46097053
1501866000000,2.616,2.615,2.6187,2.4507,37006.37662401
1501867800000,2.6034,2.4942,2.7251,2.45,69780.04385638
1501869600000,2.4703,2.46,2.5849,2.4301,57886.34469454
1501871400000,2.4701,2.5239,2.55,2.43,32874.50506491
1501873200000,2.5238,2.4529,2.5238,2.4461,24880.1482445
1501875000000,2.448,2.4999,2.5393,2.4461,35747.9588006
1501876800000,2.4999,2.5,2.525,2.4799,17188.9649058
1501878600000,2.5124,2.5419,2.5419,2.4999,16715.22346266
1501880400000,2.5419,2.6282,2.6501,2.5419,58840.9771076
1501882200000,2.6291,2.765,2.7765,2.615,58496.81657954
1501884000000,2.765,2.765,2.8,2.6952,58319.02113759
1501885800000,2.7667,2.745,2.81,2.7098,22076.40318199
1501887600000,2.745,2.7299,2.7668,2.6756,23996.32394296
1501889400000,2.7321,2.8099,2.819,2.7217,17377.46533185
1501891200000,2.8099,3.185,3.2,2.8099,222621.79788811
1501893000000,3.1839,2.8867,3.7,2.8867,411732.39838281
1501894800000,2.8868,3.14,3.3,2.811,133970.43022347
1501896600000,3.1399,3.2,3.2011,2.954,153957.01850508
1501898400000,3.2,3.3001,3.45,3.175,208868.37364906
1501900200000,3.3,3.32,3.4,3.2,204588.47454028
1501902000000,3.3201,3.5,3.5006,3.2357,139307.23839617
1501903800000,3.5,3.599,3.61,3.49,274777.32106467
1501905600000,3.599,3.8293,3.88,3.5101,269295.45334659
1501907400000,3.8011,3.6711,3.899,3.64,140928.69654432
1501909200000,3.6798,3.521,3.68,3.42,166668.03932236
1501911000000,3.5299,3.3422,3.6199,3.25,131795.89093594
1501912800000,3.3189,3.325,3.335,3.2251,78878.98631196
1501914600000,3.3251,3.4598,3.46,3.2404,96288.93409196
1501916400000,3.4597,3.1,3.5813,3.071,226661.15653373
1501918200000,3.1,2.6,3.1,2.441,431952.56361164
1501920000000,2.6199,2.77015767,2.77015767,2.1452,274738.79261552
1501921800000,2.77015767,2.7399,2.77015767,2.6405,82909.51906499
1501923600000,2.7401,2.71,2.77015767,2.7,96235.94104966
1501925400000,2.71,2.9,3,2.6401,108182.85629561
1501927200000,2.8904,3.0001,3.04,2.872,118893.57837667
1501929000000,3.0001,2.9236,3.04,2.9006,35271.90378637
1501930800000,2.9595,2.8199,2.9887,2.7905,64009.92660284
1501932600000,2.8201,2.6999,2.8647,2.65,65526.28523857
1501934400000,2.6998,2.7992,2.8499,2.651,27518.95250014
1501936200000,2.7992,2.77,2.8,2.715,36366.08665912
1501938000000,2.7501,2.8493,2.9,2.7407,21577.5013619
1501939800000,2.8493,2.8135,2.89,2.766,47704.53101946
1501941600000,2.8444,2.8951,2.8951,2.7745,17396.49367661
1501943400000,2.8801,2.899,2.8998,2.804,39224.22289704
1501945200000,2.8874,2.9551,2.99,2.8869,48187.19610697
1501947000000,2.9551,2.9132,2.988,2.9101,26056.81673024
1501948800000,2.9131,2.91,2.9501,2.888,49592.07989802
1501950600000,2.91,2.9692,2.98,2.888,27361.10449004
1501952400000,2.9689,2.9202,2.9797,2.91,13741.7481196
1501954200000,2.9202,2.94,2.96,2.91,12412.24863113
1501956000000,2.9311,3.28,3.28,2.9215,233477.62777448
1501957800000,3.2799,3.3798,3.4377,3.01,232274.22292571
1501959600000,3.3701,3.3785,3.4822,3.31,212836.74748179
1501961400000,3.3799,3.4439,3.4939,3.34,99445.3479415
1501963200000,3.4401,3.2501,3.4455,3.1178,114344.38174055
1501965000000,3.2986,3.4249,3.4355,3.191,66478.0702972
1501966800000,3.4039,3.36,3.4235,3.315,56155.20190293
1501968600000,3.3879,3.465,3.64,3.3404,373109.93420415
1501970400000,3.5001,3.5886,3.64,3.4684,48942.19485852
1501972200000,3.589,3.5858,3.633,3.4999,61603.08279438
1501974000000,3.6,3.555,3.633,3.555,45350.77740518
1501975800000,3.6199,3.6,3.66,3.5549,74876.68994811
1501977600000,3.626,3.3999,3.6458,3.2767,141458.05793208
1501979400000,3.3989,3.395,3.477,3.3,31519.0612053
1501981200000,3.3939,3.23,3.4101,3.15,61675.14442551
1501983000000,3.2306,3.191,3.2425,3.0329,81191.636287
1501984800000,3.191,3.3665,3.45,3.1798,64903.53513996
1501986600000,3.3706,3.35,3.3706,3.242,39762.34030919
1501988400000,3.3499,3.2901,3.39,3.1466,33050.33140846
1501990200000,3.3231,3.25,3.3231,3.151,8908.70736816
1501992000000,3.24,3.181,3.245,3.1408,23653.47018457
1501993800000,3.162,3.1299,3.181,3.07,51280.37305987
1501995600000,3.1121,3.0749,3.1293,3.0003,43529.49837345
1501997400000,3.0672,3.16,3.2195,3.05,46812.3334634
1501999200000,3.16,3.2025,3.2927,3.1448,46091.7796174
1502001000000,3.2057,3.18,3.3274,3.18,67771.95772004
1502002800000,3.1801,3.01,3.1801,2.9634,99292.68606938
1502004600000,3.0295,3.0749,3.12,2.971,44579.93953099
1502006400000,3.0699,3.0591,3.08,3.0156,28791.0605771
1502008200000,3.0591,3.0618,3.1637,3.04,45460.02593348
1502010000000,3.086,3.05,3.093,2.971,39925.63410043
1502011800000,3.0641,3.02,3.1689,3.0011,51810.81151744
1502013600000,3.0234,2.952,3.04,2.93,48361.53295184
1502015400000,2.9532,3.026,3.0659,2.9359,22788.34087514
1502017200000,3.0151,3.025,3.0501,3,19306.25475524
1502019000000,3.0256,2.961,3.0266,2.9504,24898.49582934
1502020800000,2.9717,3.019,3.1,2.8,102982.80061092
1502022600000,3.019,3.138,3.138,3.0069,35598.0783671
1502024400000,3.138,3.06,3.2201,3.06,41612.52526161
1502026200000,3.0796,3.1406,3.1551,3.03,22156.68897404
1502028000000,3.1409,3.1639,3.18,3.14,23036.26630352
1502029800000,3.1696,3.1593,3.1697,3.11,16271.20793185
1502031600000,3.159,3.1149,3.178,3.093,23285.08368698
1502033400000,3.1149,3.0421,3.1149,2.9641,85168.27904669
1502035200000,3.05,3.0611,3.155,3.006,29692.6256394
1502037000000,3.0749,3.083,3.1129,3.05,12594.02998692
1502038800000,3.0797,3.067,3.1,3.0554,6910.61163698
1502040600000,3.0749,3.0472,3.0749,3.0263,14707.92839255
